date,daily_return
2020-12-22,0.02846455155196037
2020-12-23,-0.006975901604176049
2020-12-24,0.007712371046419753
2020-12-28,0.035765396492371426
2020-12-29,-0.013314588899189128
2020-12-30,-0.008526677010649575
2020-12-31,-0.007702815859763179
2021-01-04,-0.024719339361429338
2021-01-05,0.012363770671617536
2021-01-06,-0.03366144796540238
2021-01-07,0.034122933140285916
2021-01-08,0.008631589815499607
2021-01-11,-0.02324893526889571
2021-01-12,-0.0013953656143063098
2021-01-13,0.016226821365300514
2021-01-14,-0.01512731945897361
2021-01-15,-0.01373060586289987
2021-01-19,0.0054270429912619544
2021-01-20,0.032856436557219704
2021-01-21,0.03665781523321132
2021-01-22,0.01607404252396938
2021-01-25,0.027683497755607522
2021-01-26,0.0016794244713183026
2021-01-27,-0.007683679013801403
2021-01-28,-0.0349852991973475
2021-01-29,-0.03742022397193323
2021-02-01,0.016519660735569985
2021-02-02,0.006336834736929475
2021-02-03,-0.00777810431383108
2021-02-04,0.025757404714054744
2021-02-05,-0.003098100687299876
2021-02-08,0.0010971897093909888
2021-02-09,-0.006573745231636008
2021-02-10,-0.004558695497903109
2021-02-11,-0.0019204134841379616
2021-02-12,0.0017761448864088702
2021-02-16,-0.016103735962865517
2021-02-17,-0.017644381249476426
2021-02-18,-0.008636394714083395
2021-02-19,0.0012337762864857993
2021-02-22,-0.029799216719285537
2021-02-23,-0.001111232069448742
2021-02-24,-0.004051970717325992
2021-02-25,-0.03478263809102711
2021-02-26,0.0022316053244360035
2021-03-01,0.05385116908438903
2021-03-02,-0.020893503506465017
2021-03-03,-0.024456547302852738
2021-03-04,-0.015811847812146063
2021-03-05,0.010738195235922898
2021-03-08,-0.0416734794801934
2021-03-09,0.04064971512903415
2021-03-10,-0.0091665991089116
2021-03-11,0.01650271301978079
2021-03-12,-0.007625668892361603
2021-03-15,0.02445688238791055
2021-03-16,0.01274295754279886
2021-03-17,-0.006450506197446582
2021-03-18,-0.03390510545581893
2021-03-19,-0.004480309023287776
2021-03-22,0.028335705416386636
2021-03-23,-0.006888808843154237
2021-03-24,-0.019993504107512106
2021-03-25,0.004163670951592868
2021-03-26,0.005141492223567745
2021-03-29,0.001484928496908955
2021-03-30,-0.012274497797985617
2021-03-31,0.018765684319319575
2021-04-01,0.006958482940480959
2021-04-05,0.023577380587065377
2021-04-06,0.002462134468580013
2021-04-07,0.013390565560984946
2021-04-08,0.019233721261111558
2021-04-09,0.02025140715701257
2021-04-12,-0.013232814533858717
2021-04-13,0.024306596720698348
2021-04-14,-0.017853115127684838
2021-04-15,0.018707437103701707
2021-04-16,-0.0025275152136906565
2021-04-19,0.005068541353158373
2021-04-20,-0.012830107600971363
2021-04-21,0.002930138273710803
2021-04-22,-0.011685605234575625
2021-04-23,0.018038741942540293
2021-04-26,0.0029780529833576264
2021-04-27,-0.0024498782633007865
2021-04-28,-0.006027277600206493
2021-04-29,-7.484029175729434e-4
2021-04-30,-0.015133411905908556
2021-05-03,0.008215485048010507
2021-05-04,-0.035385692191996054
2021-05-05,0.0019554760325908305
2021-05-06,0.01280278902326848
2021-05-07,0.0053271622918900086
2021-05-10,-0.025804365332071533
2021-05-11,-0.00741048423323698
2021-05-12,-0.024938563672225578
2021-05-13,0.017919835792797878
2021-05-14,0.019844609814799963
2021-05-17,-0.009258345815415403
2021-05-18,-0.01124594833799808
2021-05-19,-0.0012814492480089923
2021-05-20,0.021012249732220267
2021-05-21,-0.014767356494216233
2021-05-24,0.01331433694187334
2021-05-25,-0.0015735938489621626
2021-05-26,-3.9378699315206767e-4
2021-05-27,-0.012376909297713401
2021-05-28,-0.005348192801068574
2021-06-01,-0.0026481776207741836
2021-06-02,0.006276149308929613
2021-06-03,-0.012154232527174957
2021-06-04,0.019022206439994527
2021-06-07,7.946393146474051e-5
2021-06-08,0.006672013204026772
2021-06-09,0.0030771341808266683
2021-06-10,-0.00802336683042415
2021-06-11,0.009832673293342697
2021-06-14,0.02457796103922627
2021-06-15,-0.006437758062222132
2021-06-16,0.003934163282701686
2021-06-17,0.012600768256289197
2021-06-18,-0.01009169643880381
2021-06-21,0.014103651111233795
2021-06-22,0.012698866845929357
2021-06-23,-0.00209040572066721
2021-06-24,-0.002168962265986063
2021-06-25,-0.002248602917300113
2021-06-28,0.01254602504402702
2021-06-29,0.011500483347414603
2021-06-30,0.004620843834946431
2021-07-01,0.002263188558588869
2021-07-02,0.019596680132119904
2021-07-06,0.01471869651929314
2021-07-07,0.017954877715670614
2021-07-08,-0.00919937498956902
2021-07-09,0.01305499164340529
2021-07-12,-0.004204134493866474
2021-07-13,0.007889603451063154
2021-07-14,0.024100704177927312
2021-07-15,-0.004492266243011578
2021-07-16,-0.014075973345373805
2021-07-19,-0.026914447341754744
2021-07-20,0.02597366316265548
2021-07-21,-0.005131316726360136
2021-07-22,0.009628199127101222
2021-07-23,0.011989501901715771
2021-07-26,0.0028945263332185167
2021-07-27,-0.01490049772432378
2021-07-28,-0.012195946000041591
2021-07-29,0.004552421906609538
2021-07-30,0.0015105970935689328
2021-08-02,-0.0023309011758053666
2021-08-03,0.012644374399494174
2021-08-04,-0.0027828561009075603
2021-08-05,7.490987305942554e-4
2021-08-06,-0.004767268710972994
2021-08-09,-3.4212737714833796e-4
2021-08-10,-0.003353910121633885
2021-08-11,0.0017854237988170762
2021-08-12,0.020773621835480593
2021-08-13,0.0014100582967693231
2021-08-16,0.013548136837399083
2021-08-17,-0.006154113078618684
2021-08-18,-0.02550093313499502
2021-08-19,0.002323097374805849
2021-08-20,0.010156603994711855
2021-08-23,0.0102570691075059
2021-08-24,-6.010606337678581e-4
2021-08-25,-0.008421373572014557
2021-08-26,-0.005527204428427801
2021-08-27,0.00718446822243024
2021-08-30,0.03041732868039282
2021-08-31,-0.00842463477719646
2021-09-01,0.0044787025930046465
2021-09-02,0.007474817496796682
2021-09-03,0.004230470321392454
2021-09-07,0.015489468732767353
2021-09-08,-0.010083838462097594
2021-09-09,-0.006704737875581346
2021-09-10,-0.033101750407069086
2021-09-13,0.0038933253633963716
2021-09-14,-0.009562085982305568
2021-09-15,0.006143460853246907
2021-09-16,-0.0016102817856660234
2021-09-17,-0.018348338329858604
2021-09-20,-0.02136072737843242
2021-09-21,0.003428039838021313
2021-09-22,0.016872225910041116
2021-09-23,0.006719394976644866
2021-09-24,6.127434659075615e-4
2021-09-27,-0.010550068743685692
2021-09-28,-0.02380114003724365
2021-09-29,0.0064827431111347256
2021-09-30,-0.009311644753112969
2021-10-01,0.008127186095314487
2021-10-04,-0.024605687297450718
2021-10-05,0.014158719914729945
2021-10-06,0.006307189426546955
2021-10-07,0.009084143676568512
2021-10-08,-0.002721911799401955
2021-10-11,-6.29376294551176e-4
2021-10-12,-0.009103386235770228
2021-10-13,-0.004239856575398271
2021-10-14,0.02022595830441687
2021-10-15,0.007512554931395465
2021-10-18,0.011805860007066071
2021-10-19,0.015080130707916473
2021-10-20,0.003361438566145125
2021-10-21,0.0014738515549961306
2021-10-22,-0.005285058686244404
2021-10-25,-3.3604954089883066e-4
2021-10-26,0.004574399214764879
2021-10-27,-0.0031472568366925913
2021-10-28,0.024991434378934585
2021-10-29,-0.018155730880317855
2021-11-01,-0.005607225019928497
2021-11-02,0.0071160832744947555
2021-11-03,0.009798459138257387
2021-11-04,-0.0034987233996851552
2021-11-05,0.0035824089822098504
2021-11-08,-0.005552640733828773
2021-11-09,0.002459802493092633
2021-11-10,-0.01916349436516185
2021-11-11,-3.3804583948049416e-4
2021-11-12,0.014336891814844543
2021-11-15,6.665527278104655e-5
2021-11-16,0.006666957569769094
2021-11-17,0.016489868562931997
2021-11-18,0.028536200238252762
2021-11-19,0.01697571650658314
2021-11-22,0.002927811936610736
2021-11-23,0.002421677241899678
2021-11-24,0.003283751555983372
2021-11-26,-0.03167820111928432
2021-11-29,0.02187348205280859
2021-11-30,0.03157763180970896
2021-12-01,-0.003206190753938243
2021-12-02,-0.006130099872115324
2021-12-03,-0.011724265558091918
2021-12-06,0.021502529433970574
2021-12-07,0.035446679833702976
2021-12-08,0.022782453861180274
2021-12-09,-0.002969723082512643
2021-12-10,0.02801352544343172
2021-12-13,-0.020674414661042917
2021-12-14,-0.008022997974939439
2021-12-15,0.02850890810970652
2021-12-16,-0.039263706829316236
2021-12-17,-0.00650188596226331
2021-12-20,-0.008121991711243726
2021-12-21,0.019086680698062963
2021-12-22,0.015319139713870111
2021-12-23,0.0036433950091225853
2021-12-27,0.022975118566463948
2021-12-28,-0.005767306336942335
2021-12-29,5.021221478560545e-4
2021-12-30,-0.006578130374769731
2021-12-31,-0.0035355646756659587
2022-01-03,0.025004264469792536
2022-01-04,-0.01269151224542886
2022-01-05,-0.0265999103753759
2022-01-06,-0.016693306441717293
2022-01-07,9.88227908733208e-4
2022-01-10,1.1631811607482057e-4
2022-01-11,0.016783241906012547
2022-01-12,0.0025708037248057813
2022-01-13,-0.019028100335048204
2022-01-14,0.005110597770199732
2022-01-18,-0.018894110124690444
2022-01-19,-0.021024796812889712
2022-01-20,-0.010347187628068855
2022-01-21,-0.012764902419889479
2022-01-24,-0.004864518237639115
2022-01-25,-0.011384924500330462
2022-01-26,-5.630430251297724e-4
2022-01-27,-0.0029430900528232273
2022-01-28,0.06977765912847911
2022-01-31,0.026125781752122545
2022-02-01,-9.725988463236135e-4
2022-02-02,0.007044294809181562
2022-02-03,-0.016720033168577286
2022-02-04,-0.00167931111653008
2022-02-07,-0.004234435830590688
2022-02-08,0.01846675584959656
2022-02-09,0.00829374158935714
2022-02-10,-0.023599121336616236
2022-02-11,-0.020218115223850197
2022-02-14,0.0014228513441365553
2022-02-15,0.023152780488922442
2022-02-16,-0.0013889488321832122
2022-02-17,-0.021269452822308743
2022-02-18,-0.009355489285068574
2022-02-22,-0.017812369240289727
2022-02-23,-0.025864329645468587
2022-02-24,0.016680459755775034
2022-02-25,0.012965446630320177
2022-02-28,0.0016378402616457066
2022-03-01,-0.011627924555399516
2022-03-02,0.020588123389551294
2022-03-03,-0.001981086849536129
2022-03-04,-0.018408403042082022
2022-03-07,-0.02371773848873715
2022-03-08,-0.01167579148521336
2022-03-09,0.03499723576428515
2022-03-10,-0.027185997544369456
2022-03-11,-0.02390896935246678
2022-03-14,-0.026562127559516924
2022-03-15,0.029677374447355298
2022-03-16,0.02901535796522814
2022-03-17,0.006454167259332566
2022-03-18,0.020918627721236982
2022-03-21,0.008537771626097479
2022-03-22,0.0208004943244664
2022-03-23,0.008233759059043333
2022-03-24,0.022677632718061114
2022-03-25,0.003734139117946178
2022-03-28,0.005036794845819648
2022-03-29,0.01913438125755529
2022-03-30,-0.006649603570260676
2022-03-31,-0.017775707770155136
2022-04-01,-0.0017181117336425578
2022-04-04,0.023693358522091534
2022-04-05,-0.018942108313162676
2022-04-06,-0.018450858001926584
2022-04-07,0.001804109155958411
2022-04-08,-0.01190887919246053
2022-04-11,-0.025515817056675938
2022-04-12,0.011523489324540392
2022-04-13,0.0163424902979723
2022-04-14,-0.029988127729045244
2022-04-18,-0.001331344135610757
2022-04-19,0.01411546634448757
2022-04-20,-0.0010154896657430523
2022-04-21,-0.0048434993767552115
2022-04-22,-0.027821260851003227
2022-04-25,0.006737178209482053
2022-04-26,-0.03732805572522746
2022-04-27,-0.0014670099374402001
2022-04-28,0.04515570570500249
2022-04-29,-0.03660496051167739
2022-05-02,0.001966480469041798
2022-05-03,0.009622778927548259
2022-05-04,0.041008088901810735
2022-05-05,-0.05571588929782845
2022-05-06,0.0047268967670943685
2022-05-09,-0.033189047767763546
2022-05-10,0.016112078465088553
2022-05-11,-0.0518412517503275
2022-05-12,-0.02689426545689455
2022-05-13,0.031916623447639125
2022-05-16,-0.01067283495848248
2022-05-17,0.025423052106386956
2022-05-18,-0.05641920199451789
2022-05-19,-0.024641426931143795
2022-05-20,0.0017472666420768057
2022-05-23,0.04011930209046999
2022-05-24,-0.019215755345311614
2022-05-25,0.0011394202674963605
2022-05-26,0.023199603641241184
2022-05-27,0.04075682706107697
2022-05-31,-0.0053461889781453165
2022-06-01,-8.73544262977588e-4
2022-06-02,0.016811310901560628
2022-06-03,-0.03855562869237783
2022-06-06,0.005227559129368897
2022-06-07,0.017585906799203244
2022-06-08,-0.005043246609647056
2022-06-09,-0.035955784209912856
2022-06-10,-0.03862859641711469
2022-06-13,-0.038285010914506756
2022-06-14,0.006672965959132249
2022-06-15,0.02011149741885432
2022-06-16,-0.039651948994298025
2022-06-17,0.011533631428664926
2022-06-21,0.032760478969591666
2022-06-22,-0.003827039990148662
2022-06-23,0.02157397725317378
2022-06-24,0.02451698094287935
2022-06-27,0
2022-06-28,-0.02978965808854661
2022-06-29,0.013023661124564212
2022-06-30,-0.01802769604793575
2022-07-01,0.016164540742930944
2022-07-05,0.018930600059564595
2022-07-06,0.009607046297119615
2022-07-07,0.02399944627143391
2022-07-08,0.004714644820900338
2022-07-11,-0.014757746776123182
2022-07-12,0.00683370857489618
2022-07-13,-0.0025367162197320603
2022-07-14,0.0204827189138701
2022-07-15,0.01145005808760824
2022-07-18,-0.020643481919706663
2022-07-19,0.026722032014619534
2022-07-20,0.013509878897119076
2022-07-21,0.015094084946103203
2022-07-22,-0.008110558467189777
2022-07-25,-0.0073984065001723165
2022-07-26,-0.008826334881679165
2022-07-27,0.03423461991082832
2022-07-28,0.0035719619172225325
2022-07-29,0.03279310311711936
2022-08-01,-0.0061535677118682575
2022-08-02,-0.009287502845435891
2022-08-03,0.03824775157547444
2022-08-04,-0.0019262864868686558
2022-08-05,-0.0013890167707990564
2022-08-08,-0.002903078791455127
2022-08-09,3.0345749047455683e-4
2022-08-10,0.026194605151401706
2022-08-11,-0.0044316603159163526
2022-08-12,0.02142567749984403
2022-08-15,0.006333497489922735
2022-08-16,-9.237673647649602e-4
2022-08-17,0.008784443701798317
2022-08-18,-0.0022916922346365443
2022-08-19,-0.015101863613706135
2022-08-22,-0.02302934589495964
2022-08-23,-0.0020289807711482144
2022-08-24,0.0017938403635571198
2022-08-25,0.014922861743960292
2022-08-26,-0.037699180240573504
2022-08-29,-0.013690118567003418
2022-08-30,-0.01530588391007226
2022-08-31,-0.010634718359752493
2022-09-01,0.004706850898267501
2022-09-02,-0.01361140897770352
2022-09-06,-0.008215081410959502
2022-09-07,0.00925441579574926
2022-09-08,-0.009618229389544042
2022-09-09,0.018840018024503857
2022-09-12,0.03850752533447066
2022-09-13,-0.05867926044159055
2022-09-14,0.009555304341160697
2022-09-15,-0.018929929690893132
2022-09-16,-0.010960083149894384
2022-09-19,0.025082654477701194
2022-09-20,0.01566577767608801
2022-09-21,-0.020267610591390706
2022-09-22,-0.006375478942713064
2022-09-23,-0.01512353201618677
2022-09-26,0.002260059249251656
2022-09-27,0.006566364464079433
2022-09-28,-0.012651573784103753
2022-09-29,-0.049119099244040454
2022-09-30,-0.03003909973434893
2022-10-03,0.030752473711694872
2022-10-04,0.025623087261867017
2022-10-05,0.00205327767346164
2022-10-06,-0.006625926122315828
2022-10-07,-0.03671851056694542
2022-10-10,0.002355691021022732
2022-10-11,-0.010255130224034126
2022-10-12,-0.004604837284294505
2022-10-13,0.03361289066721418
2022-10-14,-0.03224008841294712
2022-10-17,0.029122497128188263
2022-10-18,0.009409633619976265
2022-10-19,7.650212667038581e-4
2022-10-20,-0.0032671034411535516
2022-10-21,0.027059419734335677
2022-10-24,0.014802673798316679
2022-10-25,0.019337307866425624
2022-10-26,-0.019626895469255334
2022-10-27,-0.030465295901610734
2022-10-28,0.07555211183441424
2022-10-31,-0.01540987687321782
2022-11-01,-0.017542864691011628
2022-11-02,-0.037305090698392274
2022-11-03,-0.04240494869211664
2022-11-04,-0.0019474143244113673
2022-11-07,0.0039024282935815613
2022-11-08,0.0041750297134350856
2022-11-09,-0.03319000515589543
2022-11-10,0.08897457806684606
2022-11-11,0.019268901402117677
2022-11-14,-0.009485514483959845
2022-11-15,0.011869048625319012
2022-11-16,-0.008331068115329687
2022-11-17,0.012971363669054492
2022-11-18,0.0037819044409890257
2022-11-21,-0.021680367589970384
2022-11-22,0.0146613583107702
2022-11-23,0.005926200478571841
2022-11-25,-0.01959358916391296
2022-11-28,-0.02626442629185821
2022-11-29,-0.021148294906607967
2022-11-30,0.04859400570439987
2022-12-01,0.00189126853169852
2022-12-02,-0.0033710694985283896
2022-12-05,-0.007982974473899507
2022-12-06,-0.025370219139225325
2022-12-07,-0.013784586854177938
2022-12-08,0.012132672593053062
2022-12-09,-0.003434925425459756
2022-12-12,0.016389749575586476
2022-12-13,0.0067824757826304705
2022-12-14,-0.01553595273457431
2022-12-15,-0.04685405555945976
2022-12-16,-0.014578683234133138
2022-12-19,-0.0159097537809465
2022-12-20,-5.288122913482685e-4
2022-12-21,0.02380937846530662
2022-12-22,-0.023772462978932984
2022-12-23,-0.002797908680423289
2022-12-27,-0.013878500897169133
2022-12-28,-0.030685390199886364
2022-12-29,0.028324322272811786
2022-12-30,0.002468914635001207
2023-01-03,-0.037404513404835416
2023-01-04,0.010314111114188007
2023-01-05,-0.010604654009773173
2023-01-06,0.03679404911815509
2023-01-09,0.004088818711283748
2023-01-10,0.0044567776104667
2023-01-11,0.021111805581873755
2023-01-12,-5.991866187085026e-4
2023-01-13,0.010119402759191543
2023-01-17,0.008756034367210175
2023-01-18,-0.005369751367944153
2023-01-19,4.436157185156997e-4
2023-01-20,0.01922064114347455
2023-01-23,0.023500509575364426
2023-01-24,0.010062942368335603
2023-01-25,-0.004700534736632456
2023-01-26,0.014803527604406508
2023-01-27,0.013684041998386576
2023-01-30,-0.02007810380571129
2023-01-31,0.009020773073203703
2023-02-01,0.007900661771916173
2023-02-02,0.03706277851388995
2023-02-03,0.024400132306189093
2023-02-06,-0.01792887298267254
2023-02-07,0.019244782766108193
2023-02-08,-0.017652781430835818
2023-02-09,-0.006911727947321644
2023-02-10,0.0024561389421708935
2023-02-13,0.01880685397220705
2023-02-14,-0.004224865878273643
2023-02-15,0.013903276712173396
2023-02-16,-0.010429031727969384
2023-02-17,-0.007546811945117082
2023-02-21,-0.026679757117780256
2023-02-22,0.002895952705566307
2023-02-23,0.0032905075464959577
2023-02-24,-0.018005479928673962
2023-02-27,0.008247678979379947
2023-02-28,-0.003447665277683032
2023-03-01,-0.014246019485273265
2023-03-02,0.00412899276481804
2023-03-03,0.035090180543891236
2023-03-06,0.018539244277083755
2023-03-07,-0.01449635499335411
2023-03-08,0.00837720381733309
2023-03-09,-0.014914641457602684
2023-03-10,-0.013878768431532573
2023-03-13,0.013266144738477204
2023-03-14,0.014089256520644522
2023-03-15,0.0026214011375869095
2023-03-16,0.018693902126283524
2023-03-17,-0.005453833016450971
2023-03-20,0.015483655380065464
2023-03-21,0.01194410177708316
2023-03-22,-0.009103726066890694
2023-03-23,0.006969864329498421
2023-03-24,0.008305321404561194
2023-03-27,-0.012293240154956697
2023-03-28,-0.003980231403060697
2023-03-29,0.019790640786585323
2023-03-30,0.009890076076988885
2023-03-31,0.015644242857118407
2023-04-03,0.007701447094141223
2023-04-04,-0.0032495044552367514
2023-04-05,-0.011290500774296719
2023-04-06,0.005495986295545485
2023-04-10,-0.015972242889222832
2023-04-11,-0.0075910323315863115
2023-04-12,-0.0043532778523469595
2023-04-13,0.03410354726794451
2023-04-14,-0.0021137779601158035
2023-04-17,1.2071061947449557e-4
2023-04-18,0.007504741496465739
2023-04-19,0.006968254539011731
2023-04-20,-0.005846269099522239
2023-04-21,-0.009780919864293525
2023-04-24,0.001878619791918723
2023-04-25,-0.009435609906996434
2023-04-26,-6.135946438490247e-5
2023-04-27,0.028395645104625222
2023-04-28,0.007540840502655133
2023-05-01,-5.302589888357412e-4
2023-05-02,-0.006191557240060153
